Date,Open,High,Low,Close,Adj Close,Volume
4/8/2016,152.070007,152.869995,150.009995,150.279999,137.977005,3122200
4/11/2016,151.179993,153.899994,150.410004,152.199997,139.739838,3464300
4/12/2016,152.669998,155.089996,151.300003,154.309998,141.677048,2732900
4/13/2016,156.529999,159.990005,156.380005,159.850006,146.76355,5151100
4/14/2016,159.529999,162.270004,159.149994,160.910004,147.736786,3067100
4/15/2016,161.229996,161.779999,158.199997,158.520004,145.542435,3467900
4/18/2016,157.610001,160,157.149994,159.020004,146.00148,3031500
4/19/2016,157.75,163.699997,157,162.649994,149.33429,5832200
4/20/2016,162,167.449997,161.940002,166.979996,153.309814,4802200
4/21/2016,166.550003,168.899994,165.009995,165.320007,151.785736,4165100
4/22/2016,165.789993,167.490005,165.660004,166.75,153.098633,2680300
4/25/2016,166,167.389999,164.059998,165.089996,151.57457,2473000
4/26/2016,165.380005,166,164.220001,165.839996,152.263138,2251600
4/27/2016,165.830002,168.660004,164.929993,166.919998,153.254745,3323600
4/28/2016,165.350006,167.320007,164.009995,164.289993,150.840073,2528000
4/29/2016,163.800003,164.679993,162.559998,164.110001,150.674805,2890800
5/2/2016,165.080002,167.190002,163.990005,166.179993,152.575333,1998400
5/3/2016,163.660004,164.110001,161.369995,163.139999,149.78418,2777000
5/4/2016,161.199997,162.600006,159.089996,160.070007,146.96553,3203900
5/5/2016,160.779999,160.820007,158.5,159.529999,146.469742,2366200
5/6/2016,158.190002,160.169998,157.009995,158.850006,145.845413,2307000
5/9/2016,158.199997,159.850006,156.789993,157.509995,144.615112,2097900
5/10/2016,158.669998,161.5,158.389999,161.419998,148.205002,2379600
5/11/2016,161.360001,162.529999,159.279999,159.419998,146.368744,2096900
5/12/2016,160.320007,161.470001,157.309998,158.070007,145.129303,2448100
5/13/2016,157.880005,159.720001,155.259995,155.339996,142.622757,2550100
5/16/2016,155.339996,156.899994,154.600006,155.380005,142.659515,3177700
5/17/2016,154.740005,157.110001,153.770004,154.649994,141.989227,2701500
5/18/2016,154.809998,160,154.649994,159.940002,146.846191,3653300
5/19/2016,158.679993,159.949997,154.520004,154.699997,142.035141,4712000
5/20/2016,155.759995,156.410004,153.919998,154.509995,141.860733,3247800
5/23/2016,154.440002,156.089996,153.740005,155.449997,142.723755,2767600
5/24/2016,156.669998,158.550003,156.440002,157.589996,144.688538,3038800
5/25/2016,158.059998,162.289993,158.029999,161.25,148.04892,3259900
5/26/2016,161.160004,161.330002,159.169998,159.220001,146.185165,2576100
5/27/2016,158.699997,160.399994,158.320007,159.529999,147.070145,2157000
5/31/2016,160.399994,161.649994,158.550003,159.479996,147.024033,2916100
6/1/2016,157.899994,160.550003,156,159.970001,147.475784,2581600
6/2/2016,160.139999,160.330002,158.460007,159.279999,146.839645,2257100
6/3/2016,155.860001,156.539993,153.860001,155.669998,143.511612,4329300
6/6/2016,156.25,157.910004,155.770004,157.059998,144.79303,2540400
6/7/2016,157.199997,157.470001,155.169998,155.169998,143.050674,2489700
6/8/2016,155.199997,156.580002,153.910004,154.639999,142.562073,2426800
6/9/2016,153.789993,154.289993,152.460007,153.169998,141.206879,2711700
6/10/2016,151.350006,151.660004,149.570007,149.889999,138.183044,4335700
6/13/2016,149,151.320007,148.589996,148.630005,137.021454,3385800
6/14/2016,148.220001,149.050003,145.449997,146.190002,134.772034,5069600
6/15/2016,147.160004,148.699997,145.899994,146.160004,134.7444,2981400
6/16/2016,145,146.990005,143.529999,146.630005,135.177673,3499200
6/17/2016,146.630005,148.229996,145.460007,145.639999,134.264984,4296500
6/20/2016,148.5,150.5,147.580002,147.75,136.21022,3338900
6/21/2016,148.5,148.830002,147.119995,148.350006,136.763336,2424600
6/22/2016,148.009995,150.119995,147.990005,148.139999,136.569733,2487600
6/23/2016,150.559998,152.800003,150.139999,152.660004,140.736694,2940500
6/24/2016,143.029999,146.419998,140.919998,141.860001,130.780228,9442200
6/27/2016,140.070007,141.229996,138.199997,139.509995,128.613754,7381000
6/28/2016,142.210007,142.619995,139.820007,142.410004,131.287277,5041500
6/29/2016,143.600006,145.550003,142.929993,145.5,134.135956,3804100
6/30/2016,146.669998,148.880005,145.369995,148.580002,136.975357,4528600
7/1/2016,148.490005,150.699997,148.070007,148.25,136.671127,3096800
7/5/2016,146.720001,146.940002,143.330002,144.449997,133.167908,3943000
7/6/2016,142.940002,145.940002,142.619995,145.580002,134.209641,2941800
7/7/2016,146,148.089996,145.360001,147,135.518799,2578300
7/8/2016,149.360001,150.919998,148.309998,150.380005,138.634781,3281400
7/11/2016,151.490005,152.979996,151.380005,152.190002,140.303452,3041600
7/12/2016,154,157.25,153.919998,156.919998,144.66394,5110800
7/13/2016,157,158.270004,156.149994,157.919998,145.585876,4276400
7/14/2016,160.289993,163.240005,160.009995,162.539993,149.845047,5087700
7/15/2016,162.860001,163.139999,160.699997,161.639999,149.01535,3078400
7/18/2016,162.360001,164.089996,162.009995,163.330002,150.57338,4734500
7/19/2016,162.020004,164.080002,160.729996,161.410004,148.803314,5399700
7/20/2016,162.550003,162.889999,159.220001,161.770004,149.135193,3547800
7/21/2016,161.710007,161.899994,159.770004,160.050003,147.5495,2855500
7/22/2016,160.289993,160.729996,159.860001,160.410004,147.881424,1811700
7/25/2016,159.639999,161.330002,159.610001,160.509995,147.973618,1956100
7/26/2016,160.679993,161.5,159.419998,161.160004,148.572845,2150100
7/27/2016,161.199997,162.169998,160.410004,160.990005,148.416122,2317200
7/28/2016,160.179993,160.960007,158.839996,160.529999,147.99205,2047400
7/29/2016,159.509995,160.190002,158.649994,158.809998,146.406387,2388200
8/1/2016,158.809998,159.919998,157.929993,158.179993,145.825577,2316300
8/2/2016,157.649994,158.460007,155.369995,156.059998,143.871155,3182800
8/3/2016,156.449997,158.949997,156.179993,158.339996,145.973053,2284700
8/4/2016,158.220001,158.899994,157.410004,158.050003,145.705734,2005700
8/5/2016,159.75,162.130005,159.199997,162.089996,149.430222,2676100
8/8/2016,162.100006,163.979996,162.009995,162.830002,150.112381,2266600
8/9/2016,162.5,164.580002,162.5,163.440002,150.674759,1957400
8/10/2016,163.449997,163.600006,162.009995,162.190002,149.52243,1656100
8/11/2016,162.199997,164.25,161.929993,163.860001,151.061951,1827700
8/12/2016,162.669998,163.369995,162.070007,163.25,150.499603,1440800
8/15/2016,163.869995,165.839996,163.800003,165.550003,152.619965,2222200
8/16/2016,164.990005,166.759995,164.720001,165.649994,152.712143,2523800
8/17/2016,165.940002,166.320007,164.740005,165.669998,152.730576,2061700
8/18/2016,165.339996,166.559998,164.630005,166.059998,153.090118,1750500
8/19/2016,165.360001,166.899994,164.5,166.229996,153.246841,1840900
8/22/2016,166,166.910004,164.889999,166.259995,153.274521,1448100
8/23/2016,167,167.850006,165.979996,166.080002,153.108582,1965500
8/24/2016,165.779999,166.699997,164.850006,165.300003,152.389496,2035300
