Date,Open,High,Low,Close,Adj Close,Volume
4/8/2016,55.75,55.91,55.099998,55.360001,47.632267,6987400
4/11/2016,55.369999,55.740002,54.98,55.049999,47.365543,7065600
4/12/2016,54.970001,55.75,54.939999,55.34,47.615047,5937000
4/13/2016,55.459999,55.990002,55.27,55.959999,48.14851,8444500
4/14/2016,56.02,56.599998,55.939999,56.450001,48.570118,8356700
4/15/2016,56.529999,56.549999,55.880001,56.139999,48.303383,8434400
4/18/2016,56.139999,56.830002,55.919998,56.509998,48.621735,7794200
4/19/2016,56.73,57.380001,56.220001,56.860001,48.922882,7644200
4/20/2016,57.150002,57.400002,56.439999,56.580002,48.681969,8520900
4/21/2016,56.34,57.029999,56.310001,56.599998,48.699173,10535300
4/22/2016,56.689999,57.029999,56.509998,56.740002,48.819626,7093500
4/25/2016,56.48,56.639999,56,56.220001,48.372227,8280200
4/26/2016,56.41,56.419998,55.869999,56.040001,48.217342,7226600
4/27/2016,56.060001,56.619999,56.060001,56.310001,48.449654,6941400
4/28/2016,55.889999,56.23,55.549999,55.740002,47.959225,9094700
4/29/2016,55.639999,55.639999,54.560001,54.84,47.184845,13228000
5/2/2016,54.849998,55.360001,54.700001,55.299999,47.580639,9678900
5/3/2016,55.139999,55.450001,54.849998,55.080002,47.391354,7601200
5/4/2016,54.709999,55.040001,54.470001,54.810001,47.159035,7706000
5/5/2016,54.279999,54.400002,53.34,54.09,46.539551,11225200
5/6/2016,53.82,53.970001,53.060001,53.599998,46.117947,10526300
5/9/2016,53.57,54.330002,53.509998,54.099998,46.548145,7975400
5/10/2016,54.470001,54.73,54.389999,54.68,47.047188,6486200
5/11/2016,54.700001,54.790001,54.259998,54.310001,46.72884,6572900
5/12/2016,54.59,54.619999,53.93,54.119999,46.565353,8244300
5/13/2016,54.099998,54.509998,53.830002,53.880001,46.35886,7125200
5/16/2016,53.77,54.77,53.59,54.650002,47.02137,6649100
5/17/2016,54.41,54.57,53.98,54.32,46.737438,11794000
5/18/2016,54.389999,54.950001,54.169998,54.669998,47.038582,7391200
5/19/2016,54.16,54.98,54.080002,54.580002,46.961147,8733900
5/20/2016,54.830002,55.540001,54.630001,55.110001,47.417164,8633100
5/23/2016,55,55.23,54.779999,54.919998,47.253689,5570300
5/24/2016,55.23,55.889999,55.18,55.599998,47.838764,6311200
5/25/2016,55.810001,56.669998,55.77,56.57,48.673347,9592200
5/26/2016,56.470001,56.720001,56.34,56.389999,48.51849,5720500
5/27/2016,56.5,56.84,56.23,56.48,48.595921,7508800
5/31/2016,56.490002,56.720001,56.080002,56.259998,48.406631,9468500
6/1/2016,56.200001,56.52,55.950001,56.330002,48.466873,6691000
6/2/2016,56.439999,56.860001,56.360001,56.82,48.888466,7295500
6/3/2016,56.84,56.959999,56.279999,56.639999,48.733593,5436900
6/6/2016,56.66,57.369999,56.650002,57.169998,49.189613,6904000
6/7/2016,57.200001,57.439999,56.919998,57,49.043331,6252400
6/8/2016,56.970001,57.869999,56.970001,57.619999,49.57679,7790100
6/9/2016,57.509998,57.82,56.93,57.18,49.198204,9227700
6/10/2016,56.82,57.080002,56.57,56.810001,48.879856,9531700
6/13/2016,56.18,56.68,56.09,56.110001,48.671677,6204800
6/14/2016,55.77,56.310001,55.619999,56.25,48.793121,8594200
6/15/2016,56.41,56.52,55.950001,56.09,48.654327,7648800
6/16/2016,56.990002,57.669998,56.130001,57.5,49.877411,22052200
6/17/2016,57.43,57.43,55.700001,55.889999,48.480846,17484400
6/20/2016,56.34,56.599998,56.119999,56.139999,48.697697,8698700
6/21/2016,56.540001,56.669998,56.240002,56.25,48.793121,6403000
