Date,Open,High,Low,Close,Adj Close,Volume
4/8/2016,127.190002,128.149994,125.260002,125.68,116.230965,3642300
4/11/2016,125.830002,126.940002,125.830002,126.330002,116.832085,3119200
4/12/2016,126.300003,127.360001,125.400002,126.800003,117.266739,2887200
4/13/2016,127.650002,128.660004,127.269997,127.760002,118.154564,2592400
4/14/2016,127.720001,128.570007,127.559998,127.980003,118.35804,1674600
4/15/2016,127.889999,128.059998,126.220001,127.330002,117.756897,2835200
4/18/2016,126.879997,128.029999,126.599998,127.809998,118.200806,2717400
4/19/2016,130.089996,131.300003,129.119995,130.5,120.688568,4340100
4/20/2016,131.289993,135.110001,130.899994,133.929993,123.860672,7321000
4/21/2016,133.559998,134,132.429993,132.960007,122.963623,3786000
4/22/2016,133.720001,134.330002,133.050003,134.130005,124.045631,2782800
4/25/2016,133.710007,134.070007,132.589996,133.779999,123.721939,2702100
4/26/2016,133.970001,134.610001,133,134.240005,124.1474,2638000
4/27/2016,134.339996,134.580002,131.899994,132.800003,122.815636,3358800
4/28/2016,132.789993,134.389999,131.690002,132.070007,122.140526,3332800
4/29/2016,131.059998,131.880005,128.929993,131.679993,121.779816,4161100
5/2/2016,132.610001,132.929993,130.919998,132.100006,122.168297,2887700
5/3/2016,131.369995,133.229996,131.130005,132.460007,122.501198,3632300
5/4/2016,131.020004,132.410004,130.589996,132.029999,122.103523,2909300
5/5/2016,132.050003,133.279999,131.850006,132.309998,122.362488,2054700
5/6/2016,132.089996,132.279999,130.600006,132.039993,122.112755,2618600
5/9/2016,131.75,133.589996,131.570007,132.669998,122.695435,2191800
5/10/2016,132.919998,133.600006,132.580002,133.570007,123.527748,2223500
5/11/2016,133.740005,134,130.580002,130.690002,120.864288,3450800
5/12/2016,131,131.289993,128.75,129.740005,119.985703,3210400
5/13/2016,129.100006,130.029999,128.550003,129,119.301323,3137300
5/16/2016,128.75,130.860001,128.529999,130.639999,120.818047,2466000
5/17/2016,130.570007,131.220001,128.990005,129.559998,119.819252,2294500
5/18/2016,129.110001,131.270004,128.929993,130.509995,120.697807,2246400
5/19/2016,129.690002,131.119995,128.759995,130,120.226158,2756000
5/20/2016,130.630005,131.789993,130.199997,130.940002,121.095505,2538100
5/23/2016,130.130005,131.199997,130.009995,130.419998,120.614578,3036500
5/24/2016,130.759995,132.990005,130.309998,132.589996,122.621437,2702400
5/25/2016,133.210007,134.300003,132.779999,133.419998,123.38903,2211300
5/26/2016,133.5,133.960007,132.660004,132.979996,122.982109,1499300
5/27/2016,132.979996,134.529999,132.960007,134,123.925415,1833400
5/31/2016,134.600006,134.75,133.479996,133.669998,123.620224,3634100
6/1/2016,133.580002,134.850006,133.020004,134.529999,124.415588,2618000
6/2/2016,134.259995,136.149994,134.009995,136.039993,125.812042,4015000
6/3/2016,135.610001,137.119995,135.149994,136.839996,126.55188,3625600
6/6/2016,136.919998,138.389999,136.509995,138.149994,127.763435,2959900
6/7/2016,138.160004,138.5,136.880005,136.940002,126.644394,2943200
6/8/2016,137.270004,140.889999,137,140.399994,129.844223,6180800
6/9/2016,140.490005,140.869995,139.539993,140.679993,130.103195,3682400
6/10/2016,140.25,140.389999,138.639999,139.240005,128.771454,2805800
6/13/2016,139,140.130005,138.080002,138.089996,127.707901,2804300
6/14/2016,137.880005,138.259995,137.339996,137.869995,127.504471,2970700
6/15/2016,137.740005,138.169998,137.050003,137.259995,127.518372,2369400
6/16/2016,137.210007,138.889999,136.380005,138.660004,128.819031,3176100
6/17/2016,138.759995,138.850006,136.550003,137.690002,127.917892,4430900
6/20/2016,139.220001,139.839996,138.139999,138.520004,128.68898,3731700
6/21/2016,139.199997,139.229996,138.070007,138.190002,128.382416,2021400
6/22/2016,138.449997,139.539993,137.630005,137.899994,128.113007,2375200
6/23/2016,139.350006,139.979996,138.009995,139.190002,129.311417,2646800
6/24/2016,135.660004,138.619995,135.149994,137.289993,127.546234,4475100
6/27/2016,136.149994,137.389999,135.479996,137.110001,127.379059,3996200
6/28/2016,138.210007,139.089996,137.649994,138.710007,128.865494,4160200
6/29/2016,139.800003,140.679993,139.600006,140.520004,130.547043,3704500
6/30/2016,140.679993,141.309998,140.240005,141.199997,131.178787,4730800
7/1/2016,141.160004,141.789993,140.619995,140.860001,130.862885,2882500
7/5/2016,140.149994,141.910004,140.029999,141.559998,131.513229,3749300
7/6/2016,140.979996,142.960007,140.970001,142.380005,132.275024,4083300
7/7/2016,142.369995,142.660004,139.949997,140.800003,130.807175,3515500
7/8/2016,141.699997,141.779999,139.550003,141.270004,131.243805,3605500
7/11/2016,141.270004,141.600006,140.009995,140.320007,130.361206,4084000
7/12/2016,140.889999,140.949997,139.369995,139.860001,129.933853,4310100
7/13/2016,140.960007,141.589996,139.919998,141.479996,131.438843,3164700
7/14/2016,142.389999,142.850006,140.470001,140.839996,130.844284,3000700
7/15/2016,141.649994,142.779999,141.059998,141.330002,131.299561,3748700
7/18/2016,141.759995,141.899994,139.619995,140.75,130.760681,4166300
7/19/2016,140.75,142.630005,139.320007,142.589996,132.470108,5326200
7/20/2016,143.470001,144.479996,142.809998,143.020004,132.869583,5489800
7/21/2016,142.710007,143.729996,142.130005,142.869995,132.730255,3475100
7/22/2016,143.690002,144.050003,142.919998,143.690002,133.492035,2697500
7/25/2016,143.550003,143.889999,141.410004,141.729996,131.671143,2725600
7/26/2016,141.940002,142.190002,141.020004,141.699997,131.64328,2668100
7/27/2016,141.169998,142.339996,139.910004,141.679993,131.624664,2684100
7/28/2016,141.360001,143.029999,141.190002,142.759995,132.628006,2517000
7/29/2016,141.850006,143.899994,141.600006,143.199997,133.036774,3269700
8/1/2016,143.419998,144.160004,143.039993,143.509995,133.324814,2494900
8/2/2016,143.809998,143.970001,142.339996,143.169998,133.008942,2679100
8/3/2016,143.330002,143.619995,142.429993,142.880005,132.739532,1963600
8/4/2016,143.100006,143.479996,142.259995,142.710007,132.581619,1890900
8/5/2016,143.330002,143.539993,142.399994,142.990005,132.841736,2000100
8/8/2016,142.610001,143.070007,141.860001,142.130005,132.042755,1846400
8/9/2016,142.550003,143.130005,141.679993,141.820007,131.754776,2140700
8/10/2016,141.869995,142.339996,140.929993,142.190002,132.098511,1866300
8/11/2016,142.240005,143.059998,141.440002,142.630005,132.507263,1857500
8/12/2016,142.160004,143.139999,141.5,142.880005,132.739532,1787900
8/15/2016,142.960007,143.110001,141.490005,141.619995,131.568939,2369600
8/16/2016,141.149994,141.619995,140.330002,141.080002,131.067261,1688500
8/17/2016,141.289993,141.910004,140.660004,141.710007,131.652588,1849100
8/18/2016,141.669998,142.839996,141.270004,142.169998,132.079895,1572700
8/19/2016,141.649994,142.25,141.220001,142.039993,131.959137,1950200
8/22/2016,142.110001,143,141.710007,142.089996,132.005585,1587900
8/23/2016,142.729996,142.869995,141.75,142.009995,131.931259,2295500
8/24/2016,142,142.080002,139.509995,139.869995,129.9431,2529800
8/25/2016,139.75,139.75,137.029999,137.300003,127.55555,3891000
8/26/2016,137.669998,138.300003,135.990005,136.619995,126.923828,3082400
8/29/2016,137.199997,138.039993,136.479996,137.270004,127.52771,2315900
