Date,Open,High,Low,Close,Adj Close,Volume
4/8/2016,173.25,176.330002,171.649994,174.119995,161.021469,98000
4/11/2016,174.669998,178.559998,174.149994,174.660004,161.520844,79300
4/12/2016,174.559998,178.910004,174.559998,177.710007,164.341415,127300
4/13/2016,179.130005,179.990005,177.449997,179.679993,166.163223,100900
4/14/2016,180,182.490005,178.850006,181.070007,167.448654,95600
4/15/2016,178.589996,179.960007,175.389999,178.110001,164.711319,119500
4/18/2016,178.119995,182.059998,178.029999,181.75,168.077515,107100
4/19/2016,182.600006,183.910004,178,178.270004,164.859283,95500
4/20/2016,178.149994,182.669998,175.940002,176.320007,163.056,123800
4/21/2016,176.610001,178.710007,171.220001,174.289993,161.178711,189900
4/22/2016,173.039993,175.75,166.630005,168.089996,155.445099,171700
4/25/2016,168.100006,168.949997,165.869995,167.729996,155.112213,106600
4/26/2016,167.960007,171.460007,167.399994,170.360001,157.544327,100100
4/27/2016,169.860001,171.770004,166.830002,168.460007,155.787277,127400
4/28/2016,170.050003,175.759995,164.990005,165.899994,153.419861,173000
4/29/2016,164.880005,165,158.869995,160.570007,148.490829,167200
5/2/2016,161,162.800003,157.779999,159.210007,147.233124,169000
5/3/2016,158.389999,160,153.649994,157.539993,145.688766,220900
5/4/2016,156.539993,158.149994,153.429993,154.199997,142.600021,141300
5/5/2016,154.740005,156.880005,153.639999,153.820007,142.248627,118200
5/6/2016,153.169998,154.380005,147.220001,151.429993,140.038376,153500
5/9/2016,151.179993,155.460007,149.639999,152.279999,140.824463,190500
5/10/2016,153.009995,154.600006,151.570007,152.600006,141.120407,113600
5/11/2016,152.059998,152.490005,146.050003,146.550003,135.525482,118500
5/12/2016,146.800003,147.259995,138.460007,140.419998,129.856644,215800
5/13/2016,140.679993,144.210007,140.5,142.649994,131.918869,133300
5/16/2016,143.630005,146,141.220001,144.880005,133.981125,137000
5/17/2016,144.5,147.479996,142.089996,143.399994,132.612473,158400
5/18/2016,141.690002,145.5,140.830002,142.320007,132.259338,122200
5/19/2016,141.479996,143.919998,138.139999,140.710007,130.763123,96200
5/20/2016,140.830002,141.550003,139.009995,140.029999,130.131226,144600
5/23/2016,140.350006,141.220001,137.839996,138.149994,128.384079,80000
5/24/2016,139.020004,139.600006,137.419998,138.970001,129.146133,115500
5/25/2016,139.449997,142.149994,138.720001,139.119995,129.285568,122200
5/26/2016,139.440002,139.440002,135.570007,136.490005,126.841476,221100
5/27/2016,137.130005,139.850006,136.470001,139.669998,129.796646,168300
5/31/2016,140.050003,140.919998,137.190002,139.020004,129.192596,185300
6/1/2016,138.990005,142.779999,138.5,142.669998,132.584564,264800
6/2/2016,142.289993,144.789993,139.869995,140.389999,130.465759,175500
6/3/2016,140.550003,140.550003,136.039993,138.610001,128.811569,132800
6/6/2016,138.960007,140.479996,138.169998,140.130005,130.224136,133700
6/7/2016,140.770004,144.669998,139.149994,143.550003,133.40239,162400
6/8/2016,143.419998,153.449997,143.419998,152.919998,142.109985,351800
6/9/2016,152.419998,155.320007,149.210007,150.740005,140.084091,189500
6/10/2016,149.389999,152.130005,147,148.669998,138.160431,127200
6/13/2016,146.009995,148.639999,145.169998,145.850006,135.539825,121700
6/14/2016,147.080002,150.929993,146.740005,148.929993,138.402023,162400
6/15/2016,149.039993,149.350006,145.970001,146.479996,136.125229,177600
6/16/2016,145.869995,147.220001,144.449997,146.130005,135.799957,150700
6/17/2016,146.070007,146.889999,143.220001,143.899994,133.727631,252200
6/20/2016,145.529999,146.970001,142.369995,143.990005,133.811264,129300
6/21/2016,145.089996,146.270004,143.610001,145.070007,134.814941,149500
6/22/2016,145.539993,147.580002,142.539993,143.339996,133.207184,129600
6/23/2016,144.699997,146.479996,142.440002,143.509995,133.365189,128800
6/24/2016,136.720001,142.660004,136.25,141.5,131.49733,175300
6/27/2016,142.460007,143.759995,135.869995,138.550003,128.755829,210100
6/28/2016,139.389999,143.830002,138,141.449997,131.450806,176900
6/29/2016,143,147.449997,142.5,145.509995,135.223801,172600
6/30/2016,146.550003,151.559998,143.279999,151.5,140.79039,200900
7/1/2016,151.619995,152.809998,148.669998,148.779999,138.26268,138400
7/5/2016,147.5,147.5,143.309998,144.520004,134.303772,200700
7/6/2016,143.020004,145.960007,137.839996,145.490005,135.205246,312800
7/7/2016,144.740005,148.240005,144.020004,145.679993,135.381775,206300
7/8/2016,147.059998,150.509995,146.5,148.179993,137.705063,176900
7/11/2016,148.589996,149.979996,146.460007,146.929993,136.543427,178000
7/12/2016,149.440002,149.940002,145.690002,148.5,138.002472,252900
7/13/2016,149.830002,150.5,146.270004,147.160004,136.757187,118200
7/14/2016,147.979996,151.369995,146.419998,149.570007,138.996826,203900
7/15/2016,150.369995,150.369995,146.820007,148.029999,137.565659,193200
7/18/2016,148.029999,148.440002,147.110001,147.259995,136.850098,138700
7/19/2016,146.669998,147.300003,144.259995,144.399994,134.192291,135300
7/20/2016,145.059998,145.850006,141.289993,141.449997,131.450806,171100
7/21/2016,140.740005,140.740005,137.449997,139.979996,130.084702,613600
