Date,Open,High,Low,Close,Adj Close,Volume
4/8/2016,78.709999,79.449997,78.160004,79.080002,73.401482,910900
4/11/2016,79.779999,80.449997,78.470001,78.480003,72.844566,1423100
4/12/2016,78.879997,79.889999,78.75,79.25,73.559288,977500
4/13/2016,80.029999,82,79.730003,81.870003,75.991142,1118500
4/14/2016,82.139999,83.260002,81.82,81.860001,75.981865,1153200
4/15/2016,81.849998,82.550003,81.330002,82.379997,76.464516,1103900
4/18/2016,82.510002,82.75,81,82.239998,76.334587,970400
4/19/2016,82.360001,82.720001,81.339996,82.120003,76.223213,932200
4/20/2016,82.099998,82.68,81.529999,81.599998,75.740547,1206800
4/21/2016,81.43,82.089996,78.790001,79.379997,73.679947,1503900
4/22/2016,77.699997,78.209999,75.730003,76.809998,71.294487,2540600
4/25/2016,76.669998,77.209999,74.400002,74.449997,69.103951,2335200
4/26/2016,74.57,75.480003,73.080002,74.349998,69.011131,1803100
4/27/2016,74.239998,75.089996,73.529999,73.580002,68.296425,1357700
4/28/2016,73.5,73.580002,71.830002,72.010002,66.839165,1032700
4/29/2016,71.559998,71.639999,70.120003,70.43,65.37262,2065600
5/2/2016,70.559998,71,70.279999,70.529999,65.465424,1100200
5/3/2016,70.5,70.900002,69.599998,70.410004,65.354065,1408800
5/4/2016,69.68,69.889999,68.900002,69.099998,64.138123,1263100
5/5/2016,69.089996,70.169998,68.940002,69.139999,64.17524,1249000
5/6/2016,68.68,69.019997,67.199997,68.510002,63.590481,1190400
5/9/2016,68.970001,69.800003,68.760002,68.800003,63.859657,1278600
5/10/2016,69.309998,69.870003,68.800003,69.330002,64.351608,935700
5/11/2016,68.699997,69.419998,67.410004,67.599998,62.745834,3733300
5/12/2016,68.029999,68.139999,65.120003,65.57,60.861603,27347100
5/13/2016,65.720001,67.139999,65.5,66.260002,61.502056,2238100
5/16/2016,66.610001,67.199997,65.269997,66.309998,61.548473,2451200
5/17/2016,66.389999,67.279999,65.099998,65.440002,60.740952,2756600
5/18/2016,65.489998,67.489998,65.300003,66.419998,61.65057,1734600
5/19/2016,66.059998,66.580002,64.43,65.389999,60.69453,1737400
5/20/2016,65.650002,66.269997,65.07,65.209999,60.783073,1131800
5/23/2016,65.540001,66.040001,65.18,65.339996,60.904251,1269800
5/24/2016,65.839996,67,65.790001,66.870003,62.330387,1724300
5/25/2016,66.849998,68,66.730003,66.910004,62.36768,1413800
5/26/2016,66.769997,67.07,65.620003,66.139999,61.64994,1347000
5/27/2016,66.290001,67.089996,66.160004,66.82,62.283787,1086700
5/31/2016,66.639999,66.82,65.559998,66.400002,61.892292,1329700
6/1/2016,66.400002,66.400002,65.699997,65.959999,61.482162,1859700
6/2/2016,65.589996,66.510002,65.510002,65.940002,61.46352,1296100
6/3/2016,65.900002,65.959999,64.269997,65.080002,60.661903,1672800
6/6/2016,65,65.25,64.230003,65.209999,60.783073,1453500
6/7/2016,65,66.790001,65,66.330002,61.827053,1813200
6/8/2016,66.309998,67.43,66.059998,66.389999,61.882965,1553300
6/9/2016,66.389999,67.949997,66.389999,67.5,62.917618,2062500
6/10/2016,66.900002,67.510002,66.339996,66.919998,62.376976,1117800
6/13/2016,66.309998,66.480003,64.220001,64.290001,59.925541,1481900
6/14/2016,63.91,64.260002,61,61.52,57.343582,2078500
6/15/2016,61.619999,63.209999,60.970001,61.16,57.008022,2381200
6/16/2016,60.740002,61.18,60.029999,60.369999,56.271652,1750200
6/17/2016,60.310001,60.650002,59.48,59.880001,55.814911,2438000
6/20/2016,60.529999,60.700001,59.32,59.48,55.44207,1786800
6/21/2016,60.110001,61.43,59.790001,60.459999,56.355541,1842700
6/22/2016,60.459999,61.080002,59.599998,59.68,55.628506,1331300
6/23/2016,60.349998,60.470001,58.740002,59.139999,55.125145,1764500
6/24/2016,57.02,58.240002,56.290001,56.490002,52.655056,3622400
6/27/2016,55.549999,55.900002,54.509998,55.66,51.881401,3100800
6/28/2016,56.549999,56.919998,55.330002,56.709999,52.860115,1969300
6/29/2016,57.139999,58.07,56.880001,57.689999,53.773582,1878600
6/30/2016,57.950001,58.290001,57.299999,58.290001,54.332859,1792100
7/1/2016,58.240002,59.060001,58.049999,58.740002,54.752304,1421500
7/5/2016,58.560001,58.75,57.610001,58.630001,54.649784,1352300
7/6/2016,57.869999,58.59,56.450001,58.540001,54.565895,2203500
7/7/2016,58.369999,59.939999,58.310001,59.470001,55.432751,1228500
7/8/2016,59.720001,60.540001,59.720001,59.860001,55.796276,2276400
7/11/2016,60.169998,60.73,59.900002,60.16,56.075905,1519400
7/12/2016,61.27,63.450001,61.189999,63.25,58.956127,2451400
7/13/2016,63.84,64,62.709999,63.169998,58.881569,1772100
7/14/2016,63.709999,64.889999,63.290001,64.860001,60.456841,2132100
7/15/2016,64.669998,65.190002,64.209999,65.040001,60.624626,2810000
7/18/2016,64.919998,65.449997,64.18,64.239998,59.878925,1430600
7/19/2016,63.84,64.110001,63.16,63.869999,59.534046,1253200
